,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
4245,30/04/2012 15:00:00,2,0,1,2,21.32,25.0,55,7.0015,28,281,309
4246,30/04/2012 16:00:00,2,0,1,1,22.96,26.515,60,12.998,26,195,221
4247,30/04/2012 17:00:00,2,0,1,1,22.96,26.515,60,11.0014,11,123,134
4248,30/04/2012 18:00:00,2,0,1,2,22.96,26.515,60,15.0013,10,50,60
4249,30/04/2012 19:00:00,2,0,1,2,22.14,25.76,64,16.9979,12,36,48
4250,30/04/2012 20:00:00,2,0,1,2,21.32,25.0,59,12.998,9,15,24
4251,30/04/2012 21:00:00,2,0,1,2,21.32,25.0,59,12.998,3,5,8
4252,30/04/2012 22:00:00,2,0,1,2,21.32,25.0,55,11.0014,0,4,4
4253,30/04/2012 23:00:00,2,0,1,2,21.32,25.0,55,15.0013,0,2,2
4254,20/05/2012 00:00:00,2,0,0,1,23.78,27.275,53,7.0015,1,7,8
4255,20/05/2012 01:00:00,2,0,0,1,22.96,26.515,52,12.998,4,21,25
4256,20/05/2012 02:00:00,2,0,0,1,22.96,26.515,52,12.998,35,55,90
4257,20/05/2012 03:00:00,2,0,0,1,22.14,25.76,56,6.0032,51,120,171
4258,20/05/2012 04:00:00,2,0,0,1,21.32,25.0,68,6.0032,129,184,313
4259,20/05/2012 05:00:00,2,0,0,1,20.5,24.24,72,7.0015,174,258,432
4260,20/05/2012 06:00:00,2,0,0,1,20.5,24.24,63,8.9981,258,323,581
4261,20/05/2012 07:00:00,2,0,0,1,21.32,25.0,68,12.998,247,390,637
4262,20/05/2012 08:00:00,2,0,0,1,22.96,26.515,56,11.0014,244,363,607
4263,20/05/2012 09:00:00,2,0,0,1,25.42,31.06,32,16.9979,236,307,543
4264,20/05/2012 10:00:00,2,0,0,1,27.06,31.06,34,19.9995,246,256,502
4265,20/05/2012 11:00:00,2,0,0,1,27.06,31.06,36,22.0028,238,339,577
4266,20/05/2012 12:00:00,2,0,0,1,27.88,31.82,36,22.0028,209,340,549
4267,20/05/2012 13:00:00,2,0,0,1,28.7,31.82,37,19.0012,146,328,474
4268,20/05/2012 14:00:00,2,0,0,1,29.52,32.575,39,26.0027,142,260,402
4269,20/05/2012 15:00:00,2,0,0,2,28.7,31.82,39,27.9993,83,191,274
4270,20/05/2012 16:00:00,2,0,0,1,29.52,32.575,42,23.9994,51,182,233
4271,20/05/2012 17:00:00,2,0,0,1,29.52,32.575,45,22.0028,44,101,145
4272,20/05/2012 18:00:00,2,0,0,1,28.7,32.575,51,22.0028,32,54,86
4273,20/05/2012 19:00:00,2,0,0,1,27.06,31.06,61,27.9993,42,128,170
4274,20/05/2012 20:00:00,2,0,0,1,27.06,31.06,61,27.9993,28,102,130
4275,20/05/2012 21:00:00,2,0,0,1,26.24,30.305,69,26.0027,36,62,98
4276,20/05/2012 22:00:00,2,0,0,1,25.42,29.545,73,22.0028,26,40,66
4277,20/05/2012 23:00:00,2,0,0,3,24.6,28.79,78,23.9994,2,14,16
4278,21/05/2012 00:00:00,2,0,1,3,23.78,27.275,88,19.9995,1,14,15
4279,21/05/2012 01:00:00,2,0,1,3,23.78,27.275,88,23.9994,3,76,79
4280,21/05/2012 02:00:00,2,0,1,3,22.96,26.515,94,16.9979,7,146,153
4281,21/05/2012 03:00:00,2,0,1,2,22.96,26.515,88,19.9995,12,258,270
4282,21/05/2012 04:00:00,2,0,1,3,22.96,26.515,88,19.9995,14,172,186
4283,21/05/2012 05:00:00,2,0,1,3,22.96,26.515,88,19.9995,28,71,99
4284,21/05/2012 06:00:00,2,0,1,3,22.96,26.515,88,19.9995,24,82,106
4285,21/05/2012 07:00:00,2,0,1,3,22.96,26.515,88,19.9995,46,124,170
4286,21/05/2012 08:00:00,2,0,1,3,22.96,26.515,88,16.9979,49,135,184
4287,21/05/2012 09:00:00,2,0,1,3,22.96,26.515,88,15.0013,45,135,180
4288,21/05/2012 10:00:00,2,0,1,3,23.78,27.275,88,19.0012,67,158,225
4289,21/05/2012 11:00:00,2,0,1,2,24.6,28.03,83,11.0014,46,269,315
4290,21/05/2012 12:00:00,2,0,1,2,24.6,28.03,83,16.9979,40,468,508
4291,21/05/2012 13:00:00,2,0,1,3,24.6,28.03,83,16.9979,52,478,530
4292,21/05/2012 14:00:00,2,0,1,3,24.6,28.03,83,12.998,57,391,448
4293,21/05/2012 15:00:00,2,0,1,2,26.24,30.305,73,12.998,44,292,336
4294,21/05/2012 16:00:00,2,0,1,2,26.24,30.305,73,16.9979,31,210,241
4295,21/05/2012 17:00:00,2,0,1,2,27.06,31.06,69,16.9979,26,116,142
4296,21/05/2012 18:00:00,2,0,1,1,26.24,30.305,73,7.0015,18,79,97
4297,21/05/2012 19:00:00,2,0,1,1,27.06,31.06,69,6.0032,12,28,40
4298,21/05/2012 20:00:00,2,0,1,1,26.24,30.305,69,8.9981,4,11,15
4299,21/05/2012 21:00:00,2,0,1,1,25.42,30.305,69,6.0032,2,9,11
4300,21/05/2012 22:00:00,2,0,1,2,25.42,29.545,73,11.0014,0,2,2
4301,21/05/2012 23:00:00,2,0,1,1,25.42,29.545,73,19.0012,2,5,7
4302,22/05/2012 00:00:00,2,0,1,1,23.78,27.275,83,16.9979,0,17,17
4303,22/05/2012 01:00:00,2,0,1,2,23.78,27.275,83,8.9981,8,129,137
4304,22/05/2012 02:00:00,2,0,1,2,23.78,27.275,83,7.0015,9,315,324
4305,22/05/2012 03:00:00,2,0,1,2,23.78,27.275,83,7.0015,20,570,590
4306,22/05/2012 04:00:00,2,0,1,2,22.96,26.515,88,11.0014,46,287,333
4307,22/05/2012 05:00:00,2,0,1,3,22.96,26.515,88,12.998,52,148,200
4308,22/05/2012 06:00:00,2,0,1,3,22.96,26.515,88,7.0015,39,150,189
4309,22/05/2012 07:00:00,2,0,1,3,22.96,26.515,88,7.0015,76,178,254
4310,22/05/2012 08:00:00,2,0,1,2,22.96,26.515,88,8.9981,48,195,243
4311,22/05/2012 09:00:00,2,0,1,2,24.6,28.03,83,7.0015,73,149,222
4312,22/05/2012 10:00:00,2,0,1,2,24.6,28.79,78,6.0032,54,191,245
4313,22/05/2012 11:00:00,2,0,1,2,24.6,28.79,78,12.998,70,316,386
4314,22/05/2012 12:00:00,2,0,1,2,25.42,29.545,78,7.0015,69,716,785
4315,22/05/2012 13:00:00,2,0,1,2,26.24,30.305,73,12.998,76,709,785
4316,22/05/2012 14:00:00,2,0,1,2,26.24,30.305,73,7.0015,44,320,364
4317,22/05/2012 15:00:00,2,0,1,1,28.7,32.575,61,6.0032,54,319,373
4318,22/05/2012 16:00:00,2,0,1,1,27.88,31.82,61,7.0015,28,233,261
4319,22/05/2012 17:00:00,2,0,1,1,29.52,33.335,54,12.998,17,157,174
4320,22/05/2012 18:00:00,2,0,1,1,27.88,31.82,61,8.9981,14,91,105
4321,22/05/2012 19:00:00,2,0,1,1,27.06,31.06,69,15.0013,10,26,36
4322,22/05/2012 20:00:00,2,0,1,1,26.24,30.305,73,16.9979,11,16,27
4323,22/05/2012 21:00:00,2,0,1,1,25.42,29.545,78,8.9981,1,10,11
4324,22/05/2012 22:00:00,2,0,1,1,25.42,29.545,73,6.0032,0,5,5
4325,22/05/2012 23:00:00,2,0,1,1,25.42,29.545,73,7.0015,0,7,7
4326,23/05/2012 00:00:00,2,0,1,1,25.42,29.545,78,8.9981,6,29,35
4327,23/05/2012 01:00:00,2,0,1,1,24.6,28.03,83,11.0014,6,154,160
4328,23/05/2012 02:00:00,2,0,1,2,24.6,28.03,83,11.0014,16,452,468
4329,23/05/2012 03:00:00,2,0,1,1,24.6,28.79,78,7.0015,38,681,719
4330,23/05/2012 04:00:00,2,0,1,3,23.78,27.275,83,12.998,39,258,297
4331,23/05/2012 05:00:00,2,0,1,3,22.96,26.515,88,16.9979,52,139,191
4332,23/05/2012 06:00:00,2,0,1,1,22.96,26.515,88,7.0015,46,151,197
4333,23/05/2012 07:00:00,2,0,1,1,23.78,27.275,83,12.998,42,206,248
4334,23/05/2012 08:00:00,2,0,1,1,23.78,27.275,83,12.998,69,201,270
4335,23/05/2012 09:00:00,2,0,1,2,25.42,29.545,78,12.998,67,181,248
4336,23/05/2012 10:00:00,2,0,1,1,25.42,29.545,78,6.0032,65,192,257
4337,23/05/2012 11:00:00,2,0,1,1,26.24,30.305,73,12.998,62,216,278
4338,23/05/2012 12:00:00,2,0,1,2,27.06,31.06,69,6.0032,45,240,285
4339,23/05/2012 13:00:00,2,0,1,2,27.06,31.06,74,11.0014,31,296,327
4340,23/05/2012 14:00:00,2,0,1,1,27.88,31.82,65,8.9981,40,336,376
4341,23/05/2012 15:00:00,2,0,1,2,28.7,32.575,61,12.998,28,267,295
4342,23/05/2012 16:00:00,2,0,1,3,28.7,32.575,61,6.0032,24,221,245
4343,23/05/2012 17:00:00,2,0,1,3,26.24,30.305,69,7.0015,23,136,159
4344,23/05/2012 18:00:00,2,0,1,3,26.24,30.305,69,7.0015,23,83,106
4345,23/05/2012 19:00:00,2,0,1,2,25.42,28.79,83,11.0014,19,28,47
4346,23/05/2012 20:00:00,2,0,1,2,25.42,28.79,83,6.0032,23,9,32
4347,23/05/2012 21:00:00,2,0,1,2,25.42,28.79,83,12.998,2,10,12
4348,23/05/2012 22:00:00,2,0,1,2,25.42,28.79,83,11.0014,0,5,5
4349,23/05/2012 23:00:00,2,0,1,1,24.6,28.03,83,8.9981,0,3,3
4350,24/05/2012 00:00:00,2,0,1,1,24.6,28.03,83,6.0032,1,29,30
4351,24/05/2012 01:00:00,2,0,1,1,24.6,27.275,88,6.0032,10,146,156
4352,24/05/2012 02:00:00,2,0,1,1,24.6,27.275,88,12.998,22,393,415
4353,24/05/2012 03:00:00,2,0,1,2,24.6,27.275,88,7.0015,33,659,692
4354,24/05/2012 04:00:00,2,0,1,2,24.6,27.275,88,11.0014,34,267,301
4355,24/05/2012 05:00:00,2,0,1,2,24.6,27.275,88,11.0014,47,138,185
4356,24/05/2012 06:00:00,2,0,1,2,24.6,27.275,88,11.0014,61,160,221
4357,24/05/2012 07:00:00,2,0,1,1,24.6,28.03,83,7.0015,76,213,289
4358,24/05/2012 08:00:00,2,0,1,1,25.42,29.545,73,8.9981,69,233,302
4359,24/05/2012 09:00:00,2,0,1,1,25.42,29.545,73,11.0014,72,180,252
4360,24/05/2012 10:00:00,2,0,1,1,26.24,30.305,65,8.9981,69,222,291
4361,24/05/2012 11:00:00,2,0,1,1,27.06,31.06,65,8.9981,61,329,390
4362,24/05/2012 12:00:00,2,0,1,1,28.7,32.575,58,7.0015,120,678,798
4363,24/05/2012 13:00:00,2,0,1,1,29.52,33.335,54,11.0014,118,634,752
4364,24/05/2012 14:00:00,2,0,1,1,30.34,34.09,55,15.0013,76,416,492
4365,24/05/2012 15:00:00,2,0,1,1,30.34,34.09,55,16.9979,55,343,398
4366,24/05/2012 16:00:00,2,0,1,1,30.34,34.09,55,23.9994,48,237,285
4367,24/05/2012 17:00:00,2,0,1,1,30.34,34.09,55,19.0012,33,210,243
4368,24/05/2012 18:00:00,2,0,1,1,29.52,33.335,54,22.0028,36,131,167
4369,24/05/2012 19:00:00,2,0,1,1,28.7,32.575,61,19.9995,7,49,56
4370,24/05/2012 20:00:00,2,0,1,2,27.06,31.06,69,19.0012,9,21,30
4371,24/05/2012 21:00:00,2,0,1,3,26.24,29.545,78,11.0014,1,15,16
4372,24/05/2012 22:00:00,2,0,1,2,26.24,29.545,78,7.0015,1,3,4
4373,24/05/2012 23:00:00,2,0,1,2,26.24,29.545,78,8.9981,0,5,5
4374,25/05/2012 00:00:00,2,0,1,1,25.42,28.79,83,8.9981,2,28,30
4375,25/05/2012 01:00:00,2,0,1,1,25.42,28.79,83,6.0032,5,108,113
4376,25/05/2012 02:00:00,2,0,1,2,25.42,28.79,83,12.998,7,352,359
4377,25/05/2012 03:00:00,2,0,1,2,25.42,28.03,88,7.0015,32,551,583
4378,25/05/2012 04:00:00,2,0,1,2,25.42,28.03,88,12.998,52,288,340
4379,25/05/2012 05:00:00,2,0,1,2,25.42,28.03,88,6.0032,69,163,232
4380,25/05/2012 06:00:00,2,0,1,2,25.42,28.03,88,7.0015,90,193,283
4381,25/05/2012 07:00:00,2,0,1,2,25.42,28.03,88,11.0014,84,237,321
4382,25/05/2012 08:00:00,2,0,1,2,26.24,28.79,89,7.0015,86,247,333
4383,25/05/2012 09:00:00,2,0,1,2,26.24,28.79,89,8.9981,104,263,367
4384,25/05/2012 10:00:00,2,0,1,1,27.88,31.82,79,11.0014,106,360,466
4385,25/05/2012 11:00:00,2,0,1,1,27.88,31.82,79,8.9981,137,447,584
4386,25/05/2012 12:00:00,2,0,1,1,29.52,34.09,66,7.0015,124,529,653
4387,25/05/2012 13:00:00,2,0,1,1,30.34,34.09,62,8.9981,131,391,522
4388,25/05/2012 14:00:00,2,0,1,1,30.34,34.09,58,8.9981,111,293,404
4389,25/05/2012 15:00:00,2,0,1,1,31.16,35.605,62,12.998,80,270,350
4390,25/05/2012 16:00:00,2,0,1,1,31.98,35.605,52,15.0013,62,193,255
4391,25/05/2012 17:00:00,2,0,1,1,31.16,35.605,62,19.0012,65,147,212
4392,25/05/2012 18:00:00,2,0,1,1,31.16,35.605,62,12.998,34,132,166
4393,25/05/2012 19:00:00,2,0,1,1,30.34,34.09,62,16.9979,10,63,73
4394,25/05/2012 20:00:00,2,0,1,1,28.7,32.575,65,11.0014,8,34,42
4395,25/05/2012 21:00:00,2,0,1,1,28.7,32.575,65,8.9981,7,16,23
4396,25/05/2012 22:00:00,2,0,1,1,27.06,31.06,74,7.0015,8,6,14
4397,25/05/2012 23:00:00,2,0,1,1,27.06,30.305,78,15.0013,3,6,9
4398,26/05/2012 00:00:00,2,0,0,1,26.24,28.79,83,11.0014,0,10,10
4399,26/05/2012 01:00:00,2,0,0,1,26.24,28.79,83,8.9981,6,25,31
4400,26/05/2012 02:00:00,2,0,0,1,26.24,28.79,89,8.9981,10,44,54
4401,26/05/2012 03:00:00,2,0,0,1,25.42,28.03,88,7.0015,38,103,141
4402,26/05/2012 04:00:00,2,0,0,1,25.42,28.03,88,8.9981,97,192,289
4403,26/05/2012 05:00:00,2,0,0,1,25.42,28.79,83,16.9979,181,256,437
4404,26/05/2012 06:00:00,2,0,0,1,25.42,28.03,88,12.998,208,312,520
4405,26/05/2012 07:00:00,2,0,0,2,25.42,28.03,88,11.0014,236,293,529
4406,26/05/2012 08:00:00,2,0,0,1,26.24,29.545,78,8.9981,265,274,539
4407,26/05/2012 09:00:00,2,0,0,1,26.24,28.79,83,12.998,307,257,564
4408,26/05/2012 10:00:00,2,0,0,1,27.88,31.82,79,15.0013,274,239,513
4409,26/05/2012 11:00:00,2,0,0,1,28.7,33.335,74,12.998,261,243,504
4410,26/05/2012 12:00:00,2,0,0,1,30.34,34.85,66,15.0013,235,227,462
4411,26/05/2012 13:00:00,2,0,0,1,31.16,36.365,66,12.998,199,216,415
4412,26/05/2012 14:00:00,2,0,0,1,31.16,36.365,66,15.0013,159,214,373
4413,26/05/2012 15:00:00,2,0,0,1,31.16,36.365,66,19.0012,103,152,255
4414,26/05/2012 16:00:00,2,0,0,1,31.98,36.365,55,16.9979,100,151,251
4415,26/05/2012 17:00:00,2,0,0,2,31.98,35.605,52,16.9979,86,118,204
4416,26/05/2012 18:00:00,2,0,0,2,31.16,34.85,52,12.998,36,114,150
4417,26/05/2012 19:00:00,2,0,0,2,30.34,34.85,66,15.0013,18,98,116
4418,26/05/2012 20:00:00,2,0,0,2,30.34,34.09,55,12.998,18,64,82
4419,26/05/2012 21:00:00,2,0,0,2,29.52,34.09,62,12.998,9,55,64
4420,26/05/2012 22:00:00,2,0,0,1,28.7,33.335,74,16.9979,9,22,31
4421,26/05/2012 23:00:00,2,0,0,1,28.7,33.335,74,16.9979,0,2,2
4422,27/05/2012 00:00:00,2,0,0,2,27.88,31.82,69,11.0014,2,5,7
4423,27/05/2012 01:00:00,2,0,0,1,27.06,31.06,74,15.0013,8,14,22
4424,27/05/2012 02:00:00,2,0,0,1,26.24,30.305,73,15.0013,22,30,52
4425,27/05/2012 03:00:00,2,0,0,1,26.24,30.305,73,11.0014,69,82,151
4426,27/05/2012 04:00:00,2,0,0,1,25.42,28.79,83,12.998,130,140,270
4427,27/05/2012 05:00:00,2,0,0,1,25.42,28.79,83,12.998,209,215,424
4428,27/05/2012 06:00:00,2,0,0,1,25.42,28.79,83,11.0014,268,251,519
4429,27/05/2012 07:00:00,2,0,0,1,25.42,28.03,88,11.0014,301,269,570
4430,27/05/2012 08:00:00,2,0,0,1,26.24,28.79,83,12.998,270,228,498
4431,27/05/2012 09:00:00,2,0,0,1,27.06,30.305,83,15.0013,317,230,547
4432,27/05/2012 10:00:00,2,0,0,1,27.88,31.82,74,16.9979,290,245,535
4433,27/05/2012 11:00:00,2,0,0,1,29.52,34.09,66,15.0013,258,243,501
4434,27/05/2012 12:00:00,2,0,0,1,30.34,34.85,66,16.9979,275,247,522
4435,27/05/2012 13:00:00,2,0,0,1,31.16,35.605,58,12.998,266,252,518
4436,27/05/2012 14:00:00,2,0,0,1,31.16,35.605,58,16.9979,230,212,442
4437,27/05/2012 15:00:00,2,0,0,1,31.98,35.605,52,19.0012,168,224,392
4438,27/05/2012 16:00:00,2,0,0,1,31.98,35.605,52,19.0012,64,79,143
4439,27/05/2012 17:00:00,2,0,0,1,31.98,35.605,49,19.9995,9,50,59
4440,27/05/2012 18:00:00,2,0,0,1,31.16,35.605,58,19.9995,31,65,96
4441,27/05/2012 19:00:00,2,0,0,1,31.16,35.605,58,12.998,48,89,137
4442,27/05/2012 20:00:00,2,0,0,1,30.34,34.09,55,11.0014,17,61,78
4443,27/05/2012 21:00:00,2,0,0,3,27.06,31.06,69,27.9993,16,45,61
4444,27/05/2012 22:00:00,2,0,0,3,25.42,28.79,83,12.998,11,25,36
4445,27/05/2012 23:00:00,2,0,0,3,25.42,28.79,83,8.9981,4,7,11
4446,28/05/2012 00:00:00,2,1,0,1,25.42,28.79,83,15.0013,4,5,9
4447,28/05/2012 01:00:00,2,1,0,2,25.42,29.545,78,19.9995,6,14,20
4448,28/05/2012 02:00:00,2,1,0,1,24.6,28.03,83,15.0013,24,43,67
4449,28/05/2012 03:00:00,2,1,0,1,25.42,29.545,73,11.0014,62,93,155
4450,28/05/2012 04:00:00,2,1,0,1,24.6,28.79,78,8.9981,121,142,263
4451,28/05/2012 05:00:00,2,1,0,1,24.6,28.79,78,8.9981,189,175,364
4452,28/05/2012 06:00:00,2,1,0,1,25.42,29.545,73,11.0014,254,222,476
4453,28/05/2012 07:00:00,2,1,0,1,25.42,29.545,78,7.0015,233,292,525
4454,28/05/2012 08:00:00,2,1,0,1,27.06,31.06,69,12.998,272,284,556
4455,28/05/2012 09:00:00,2,1,0,1,28.7,32.575,61,12.998,238,227,465
4456,28/05/2012 10:00:00,2,1,0,1,28.7,32.575,61,12.998,181,279,460
4457,28/05/2012 11:00:00,2,1,0,1,29.52,34.09,66,8.9981,223,278,501
4458,28/05/2012 12:00:00,2,1,0,1,31.16,35.605,62,8.9981,158,247,405
4459,28/05/2012 13:00:00,2,1,0,1,32.8,39.395,63,19.0012,132,251,383
4460,28/05/2012 14:00:00,2,1,0,1,32.8,39.395,63,19.0012,148,247,395
4461,28/05/2012 15:00:00,2,1,0,1,33.62,39.395,56,19.9995,114,203,317
4462,28/05/2012 16:00:00,2,1,0,1,33.62,39.395,56,22.0028,66,181,247
4463,28/05/2012 17:00:00,2,1,0,1,33.62,39.395,56,19.9995,47,110,157
4464,28/05/2012 18:00:00,2,1,0,1,32.8,38.635,59,19.9995,22,60,82
4465,28/05/2012 19:00:00,2,1,0,1,32.8,37.88,55,19.9995,21,44,65
4466,28/05/2012 20:00:00,2,1,0,1,31.98,37.12,62,19.9995,14,45,59
4467,28/05/2012 21:00:00,2,1,0,1,31.16,36.365,66,19.0012,20,28,48
4468,28/05/2012 22:00:00,2,1,0,1,30.34,34.85,70,11.0014,6,12,18
4469,28/05/2012 23:00:00,2,1,0,1,29.52,34.85,74,11.0014,2,4,6
4470,29/05/2012 00:00:00,2,0,1,1,28.7,33.335,79,12.998,1,32,33
4471,29/05/2012 01:00:00,2,0,1,1,28.7,33.335,79,12.998,9,145,154
4472,29/05/2012 02:00:00,2,0,1,1,27.88,31.82,83,8.9981,19,431,450
4473,29/05/2012 03:00:00,2,0,1,1,27.88,31.82,79,19.0012,46,588,634
4474,29/05/2012 04:00:00,2,0,1,1,27.06,30.305,78,15.0013,26,231,257
4475,29/05/2012 05:00:00,2,0,1,1,27.06,30.305,78,15.0013,67,116,183
4476,29/05/2012 06:00:00,2,0,1,1,27.06,30.305,78,15.0013,50,147,197
4477,29/05/2012 07:00:00,2,0,1,1,27.06,30.305,78,15.0013,56,181,237
4478,29/05/2012 08:00:00,2,0,1,1,28.7,33.335,74,12.998,63,176,239
4479,29/05/2012 09:00:00,2,0,1,1,29.52,34.09,70,16.9979,80,158,238
4480,29/05/2012 10:00:00,2,0,1,1,30.34,34.85,70,19.9995,71,185,256
4481,29/05/2012 11:00:00,2,0,1,1,31.16,35.605,62,19.9995,73,320,393
4482,29/05/2012 12:00:00,2,0,1,1,32.8,37.88,55,22.0028,107,674,781
4483,29/05/2012 13:00:00,2,0,1,1,33.62,38.635,52,26.0027,78,632,710
4484,29/05/2012 14:00:00,2,0,1,1,33.62,38.635,52,27.9993,69,457,526
4485,29/05/2012 15:00:00,2,0,1,1,33.62,38.635,49,26.0027,36,168,204
4486,29/05/2012 16:00:00,2,0,1,1,33.62,38.635,49,32.9975,3,68,71
4487,29/05/2012 17:00:00,2,0,1,1,33.62,37.88,46,27.9993,2,53,55
4488,29/05/2012 18:00:00,2,0,1,1,32.8,37.12,49,32.9975,10,40,50
4489,29/05/2012 19:00:00,2,0,1,1,31.98,35.605,52,23.9994,12,33,45
4490,29/05/2012 20:00:00,2,0,1,3,28.7,32.575,61,35.0008,1,13,14
4491,29/05/2012 21:00:00,2,0,1,3,24.6,27.275,88,30.0026,0,8,8
4492,29/05/2012 22:00:00,2,0,1,2,25.42,28.03,88,6.0032,1,2,3
4493,29/05/2012 23:00:00,2,0,1,3,25.42,27.275,94,12.998,0,5,5
4494,30/05/2012 00:00:00,2,0,1,3,26.24,28.79,89,7.0015,1,40,41
4495,30/05/2012 01:00:00,2,0,1,3,26.24,28.79,89,12.998,5,139,144
4496,30/05/2012 02:00:00,2,0,1,3,25.42,27.275,94,6.0032,14,469,483
4497,30/05/2012 03:00:00,2,0,1,3,25.42,28.03,88,8.9981,29,642,671
4498,30/05/2012 04:00:00,2,0,1,2,25.42,28.03,88,8.9981,23,282,305
4499,30/05/2012 05:00:00,2,0,1,2,25.42,29.545,78,8.9981,39,138,177
4500,30/05/2012 06:00:00,2,0,1,2,24.6,28.79,78,7.0015,53,155,208
4501,30/05/2012 07:00:00,2,0,1,3,24.6,28.79,78,12.998,33,220,253
4502,30/05/2012 08:00:00,2,0,1,2,24.6,29.545,73,11.0014,53,236,289
4503,30/05/2012 09:00:00,2,0,1,2,25.42,30.305,69,12.998,44,208,252
4504,30/05/2012 10:00:00,2,0,1,2,25.42,30.305,69,19.0012,54,221,275
4505,30/05/2012 11:00:00,2,0,1,2,27.06,31.06,65,12.998,46,352,398
4506,30/05/2012 12:00:00,2,0,1,1,28.7,32.575,54,12.998,83,756,839
4507,30/05/2012 13:00:00,2,0,1,1,28.7,32.575,51,12.998,50,746,796
4508,30/05/2012 14:00:00,2,0,1,1,29.52,32.575,42,8.9981,50,506,556
4509,30/05/2012 15:00:00,2,0,1,1,29.52,33.335,51,8.9981,57,374,431
4510,30/05/2012 16:00:00,2,0,1,1,29.52,33.335,51,11.0014,41,263,304
4511,30/05/2012 17:00:00,2,0,1,1,30.34,33.335,48,6.0032,26,191,217
4512,30/05/2012 18:00:00,2,0,1,1,30.34,33.335,48,11.0014,39,121,160
4513,30/05/2012 19:00:00,2,0,1,1,29.52,33.335,54,11.0014,4,32,36
4514,30/05/2012 20:00:00,2,0,1,2,22.14,25.76,60,8.9981,0,4,4
4515,30/05/2012 21:00:00,2,0,1,1,27.88,31.82,57,7.0015,1,4,5
4516,30/05/2012 22:00:00,2,0,1,1,27.06,31.06,69,7.0015,0,5,5
4517,30/05/2012 23:00:00,2,0,1,1,27.06,31.06,65,7.0015,0,6,6
4518,31/05/2012 00:00:00,2,0,1,1,26.24,30.305,69,8.9981,1,32,33
4519,31/05/2012 01:00:00,2,0,1,1,26.24,30.305,69,6.0032,7,171,178
4520,31/05/2012 02:00:00,2,0,1,1,26.24,30.305,65,6.0032,18,489,507
4521,31/05/2012 03:00:00,2,0,1,1,25.42,30.305,69,6.0032,18,675,693
4522,31/05/2012 04:00:00,2,0,1,1,25.42,30.305,69,12.998,47,264,311
4523,31/05/2012 05:00:00,2,0,1,1,25.42,30.305,69,16.9979,65,155,220
4524,31/05/2012 06:00:00,2,0,1,1,24.6,29.545,73,15.0013,65,153,218
4525,31/05/2012 07:00:00,2,0,1,1,24.6,30.305,64,19.0012,62,230,292
4526,31/05/2012 08:00:00,2,0,1,1,25.42,31.06,57,16.9979,77,216,293
4527,31/05/2012 09:00:00,2,0,1,1,27.06,31.06,47,16.9979,61,193,254
4528,31/05/2012 10:00:00,2,0,1,1,28.7,31.82,39,26.0027,81,209,290
4529,31/05/2012 11:00:00,2,0,1,1,29.52,32.575,37,19.0012,103,384,487
4530,31/05/2012 12:00:00,2,0,1,1,29.52,32.575,37,12.998,85,742,827
4531,31/05/2012 13:00:00,2,0,1,1,30.34,32.575,35,8.9981,85,700,785
4532,31/05/2012 14:00:00,2,0,1,1,31.16,33.335,31,12.998,104,487,591
4533,31/05/2012 15:00:00,2,0,1,1,31.16,33.335,33,19.9995,88,391,479
4534,31/05/2012 16:00:00,2,0,1,1,31.16,33.335,33,19.0012,41,318,359
4535,31/05/2012 17:00:00,2,0,1,1,31.16,33.335,31,11.0014,43,221,264
4536,31/05/2012 18:00:00,2,0,1,1,30.34,32.575,30,12.998,26,114,140
4537,31/05/2012 19:00:00,2,0,1,1,29.52,32.575,34,11.0014,13,48,61
4538,31/05/2012 20:00:00,2,0,1,1,27.88,31.82,44,11.0014,4,22,26
4539,31/05/2012 21:00:00,2,0,1,1,27.88,31.82,44,11.0014,6,8,14
4540,31/05/2012 22:00:00,2,0,1,1,27.06,31.06,50,11.0014,0,8,8
4541,31/05/2012 23:00:00,2,0,1,1,27.06,31.06,54,15.0013,0,8,8
4542,20/06/2012 00:00:00,2,0,1,1,28.7,33.335,79,12.998,2,37,39
4543,20/06/2012 01:00:00,2,0,1,1,27.88,31.82,79,12.998,9,156,165
4544,20/06/2012 02:00:00,2,0,1,1,27.06,30.305,83,11.0014,20,444,464
4545,20/06/2012 03:00:00,2,0,1,1,27.06,30.305,83,8.9981,43,600,643
4546,20/06/2012 04:00:00,2,0,1,1,27.06,30.305,83,6.0032,40,276,316
4547,20/06/2012 05:00:00,2,0,1,1,27.06,30.305,83,6.0032,41,126,167
4548,20/06/2012 06:00:00,2,0,1,2,26.24,28.79,89,6.0032,54,134,188
4549,20/06/2012 07:00:00,2,0,1,2,27.06,29.545,89,12.998,30,150,180
4550,20/06/2012 08:00:00,2,0,1,2,28.7,33.335,79,7.0015,48,163,211
4551,20/06/2012 09:00:00,2,0,1,2,29.52,34.85,74,12.998,56,134,190
4552,20/06/2012 10:00:00,2,0,1,1,33.62,38.635,52,8.9981,36,143,179
4553,20/06/2012 11:00:00,2,0,1,1,34.44,39.395,49,12.998,51,284,335
4554,20/06/2012 12:00:00,2,0,1,1,35.26,40.15,47,11.0014,80,611,691
4555,20/06/2012 13:00:00,2,0,1,1,35.26,39.395,44,7.0015,81,591,672
